melody_id,pitch_features.pitch_range,pitch_features.pitch_standard_deviation,pitch_features.pitch_entropy,pitch_features.pcdist1,pitch_features.basic_pitch_histogram,pitch_features.mean_pitch,pitch_features.most_common_pitch,pitch_features.number_of_pitches,pitch_features.melodic_pitch_variety,pitch_features.dominant_spread,pitch_features.folded_fifths_pitch_class_histogram,pitch_features.pitch_class_kurtosis_after_folding,pitch_features.pitch_class_skewness_after_folding,pitch_features.pitch_class_variability_after_folding,interval_features.pitch_interval,interval_features.absolute_interval_range,interval_features.mean_absolute_interval,interval_features.modal_interval,interval_features.interval_entropy,interval_features.ivdist1,interval_features.interval_direction_mean,interval_features.interval_direction_sd,interval_features.average_interval_span_by_melodic_arcs,interval_features.distance_between_most_prevalent_melodic_intervals,interval_features.melodic_interval_histogram,interval_features.melodic_large_intervals,interval_features.variable_melodic_intervals,interval_features.number_of_common_melodic_intervals,interval_features.prevalence_of_most_common_melodic_interval,contour_features.step_contour_global_variation,contour_features.step_contour_global_direction,contour_features.step_contour_local_variation,contour_features.interpolation_contour_global_direction,contour_features.interpolation_contour_mean_gradient,contour_features.interpolation_contour_gradient_std,contour_features.interpolation_contour_direction_changes,contour_features.interpolation_contour_class_label,duration_features.tempo,duration_features.duration_range,duration_features.modal_duration,duration_features.mean_duration,duration_features.duration_standard_deviation,duration_features.number_of_durations,duration_features.global_duration,duration_features.note_density,duration_features.duration_entropy,duration_features.length,duration_features.ioi_mean,duration_features.ioi_std,duration_features.ioi_ratio_mean,duration_features.ioi_ratio_std,duration_features.ioi_contour_mean,duration_features.ioi_contour_std,duration_features.ioi_range,duration_features.ioi_histogram,duration_features.duration_histogram,tonality_features.tonalness,tonality_features.tonal_clarity,tonality_features.tonal_spike,tonality_features.tonal_entropy,tonality_features.referent,tonality_features.inscale,tonality_features.temperley_likelihood,tonality_features.longest_monotonic_conjunct_scalar_passage,tonality_features.longest_conjunct_scalar_passage,tonality_features.proportion_conjunct_scalar,tonality_features.proportion_scalar,tonality_features.tonalness_histogram,narmour_features.registral_direction,narmour_features.proximity,narmour_features.closure,narmour_features.registral_return,narmour_features.intervallic_difference,melodic_movement_features.amount_of_arpeggiation,melodic_movement_features.chromatic_motion,melodic_movement_features.melodic_embellishment,melodic_movement_features.repeated_notes,melodic_movement_features.stepwise_motion,mtype_features.yules_k,mtype_features.simpsons_d,mtype_features.sichels_s,mtype_features.honores_h,mtype_features.mean_entropy,mtype_features.mean_productivity,corpus_features.tfdf_spearman,corpus_features.tfdf_kendall,corpus_features.mean_log_tfdf,corpus_features.norm_log_dist,corpus_features.max_log_df,corpus_features.min_log_df,corpus_features.mean_log_df
1875,9,3.1240998703626612,1.9219280948873623,"{0.0: 0.15384615384615385, 3.0: 0.15384615384615385, 4.0: 0.38461538461538464, 6.0: 0.3076923076923077}","{'75.00-77.25': 2, '77.25-79.50': 2, '79.50-81.75': 0, '81.75-84.00': 1}",78.2,78,4,0.19999999999999996,0,"{0: 1.0, 4: 1.0, 6: 2.0, 3: 1.0}",-1.0762666666666667,-0.5599999999999999,2.165063509461097,"[6, -6, -3, 1]",5,4.0,-6,2.0,"{-6.0: 0.25, -3.0: 0.25, 1.0: 0.25, 6.0: 0.25}",0.0,1.0,7.5,12.0,"{'-6.00--5.00': 1, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 0, '5.00-6.00': 1}",0.0,0.0,4,0.25,3.0045132067233453,-0.593303843738815,0.25396825396825395,-1,16.22222222222222,18.287822299126937,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.4412124059198987,1.139267446571489,0.11840329287527393,4.584962500721156,3,0,5.23109561933339e-09,0,1,0.2,0.0,"{'-0.06--0.02': 0, '-0.02-0.02': 0, '0.02-0.07': 0, '0.07-0.11': 0, '0.11-0.15': 0, '0.15-0.19': 0, '0.19-0.23': 0, '0.23-0.27': 0, '0.27-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 1, '0.48-0.52': 0, '0.52-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 0, '0.73-0.77': 0, '0.77-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0}",0.0,5.0,2.0,1.0,1.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.015797665369649806,0.37539299610894944,6.403574197934815,1.3862943611198906,3.6117522003003386
1876,6,2.0591260281974,1.9219280948873623,"{1.0: 0.15384615384615385, 2.0: 0.38461538461538464, 4.0: 0.3076923076923077, 7.0: 0.15384615384615385}","{'73.00-74.50': 2, '74.50-76.00': 0, '76.00-77.50': 2, '77.50-79.00': 1}",75.6,76,4,0.19999999999999996,0,"{7: 1.0, 2: 1.0, 4: 2.0, 1: 1.0}",-1.2380952380952381,0.8639187954496622,2.29128784747792,"[3, -3, -3, 1]",2,2.5,-3,1.5,"{-3.0: 0.5, 1.0: 0.25, 3.0: 0.25}",0.0,1.0,4.5,6.0,"{'-3.00--2.00': 2, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 1}",0.0,0.0,3,0.5,1.9938871426186588,-0.6770426225662494,0.15873015873015872,-1,10.222222222222221,10.913803695829934,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.6226947070136274,1.4675669692273632,0.10918292740175946,4.584962500721156,4,0,9.342593762650005e-08,0,1,0.2,0.0,"{'0.12-0.16': 0, '0.16-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 1, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0}",0.0,5.0,2.0,1.0,1.0,0.75,0.25,0.0,0.0,0.25,2.2222222222222223,0.0024691358024691358,0.012345679012345678,1901.2170492611378,0.9397940008672037,0.8,0.5500190982169267,0.4780914437337574,0.02394941634241245,0.4140423692174665,6.403574197934815,1.3862943611198906,4.105917438139004
1877,6,2.0591260281974,1.9219280948873623,"{2.0: 0.15384615384615385, 3.0: 0.38461538461538464, 5.0: 0.3076923076923077, 8.0: 0.15384615384615385}","{'74.00-75.50': 2, '75.50-77.00': 0, '77.00-78.50': 2, '78.50-80.00': 1}",76.6,77,4,0.19999999999999996,0,"{2: 1.0, 8: 1.0, 3: 1.0, 5: 2.0}",-1.2380952380952381,0.8639187954496622,2.29128784747792,"[3, -3, -3, 1]",2,2.5,-3,1.5,"{-3.0: 0.5, 1.0: 0.25, 3.0: 0.25}",0.0,1.0,4.5,6.0,"{'-3.00--2.00': 2, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 1}",0.0,0.0,3,0.5,1.9938871426186588,-0.6770426225662494,0.15873015873015872,-1,10.222222222222221,10.913803695829934,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.6226947070136274,1.4675669692273632,0.10918292740175946,4.584962500721156,5,0,0.00014153800654257207,0,1,0.2,0.0,"{'0.12-0.16': 0, '0.16-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 1, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0}",0.0,5.0,2.0,1.0,1.0,0.75,0.25,0.0,0.0,0.25,2.2222222222222223,0.0024691358024691358,0.012345679012345678,1901.2170492611378,0.9397940008672037,0.8,0.5500190982169267,0.4780914437337574,0.02394941634241245,0.4140423692174665,6.403574197934815,1.3862943611198906,4.105917438139004
1878,6,2.0591260281974,1.9219280948873623,"{3.0: 0.15384615384615385, 4.0: 0.38461538461538464, 6.0: 0.3076923076923077, 9.0: 0.15384615384615385}","{'75.00-76.50': 2, '76.50-78.00': 0, '78.00-79.50': 2, '79.50-81.00': 1}",77.6,78,4,0.19999999999999996,0,"{9: 1.0, 4: 1.0, 6: 2.0, 3: 1.0}",-1.2380952380952381,0.8639187954496622,2.29128784747792,"[3, -3, -3, 1]",2,2.5,-3,1.5,"{-3.0: 0.5, 1.0: 0.25, 3.0: 0.25}",0.0,1.0,4.5,6.0,"{'-3.00--2.00': 2, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 1}",0.0,0.0,3,0.5,1.9938871426186588,-0.6770426225662494,0.15873015873015872,-1,10.222222222222221,10.913803695829934,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.6226947070136274,1.4675669692273632,0.10918292740175946,4.584962500721156,6,0,8.315771656987147e-10,0,1,0.2,0.0,"{'0.12-0.16': 0, '0.16-0.21': 0, '0.21-0.25': 0, '0.25-0.29': 0, '0.29-0.33': 0, '0.33-0.37': 0, '0.37-0.41': 0, '0.41-0.46': 0, '0.46-0.50': 0, '0.50-0.54': 0, '0.54-0.58': 0, '0.58-0.62': 0, '0.62-0.66': 1, '0.66-0.71': 0, '0.71-0.75': 0, '0.75-0.79': 0, '0.79-0.83': 0, '0.83-0.87': 0, '0.87-0.91': 0, '0.91-0.96': 0, '0.96-1.00': 0, '1.00-1.04': 0, '1.04-1.08': 0, '1.08-1.12': 0}",0.0,5.0,2.0,1.0,1.0,0.75,0.25,0.0,0.0,0.25,2.2222222222222223,0.0024691358024691358,0.012345679012345678,1901.2170492611378,0.9397940008672037,0.8,0.5500190982169267,0.4780914437337574,0.02394941634241245,0.4140423692174665,6.403574197934815,1.3862943611198906,4.105917438139004
1879,8,2.756809750418044,1.9219280948873623,"{1.0: 0.15384615384615385, 2.0: 0.38461538461538464, 4.0: 0.3076923076923077, 9.0: 0.15384615384615385}","{'73.00-75.00': 2, '75.00-77.00': 2, '77.00-79.00': 0, '79.00-81.00': 1}",76.0,76,4,0.19999999999999996,1,"{2: 1.0, 9: 1.0, 4: 2.0, 1: 1.0}",-1.0,1.3309377322476705,3.082207001484488,"[5, -5, -3, 1]",4,3.5,-5,2.0,"{-5.0: 0.25, -3.0: 0.25, 1.0: 0.25, 5.0: 0.25}",0.0,1.0,6.5,10.0,"{'-5.00--4.00': 1, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.0,4,0.25,2.656801413354035,-0.6166719905698723,0.2222222222222222,-1,14.222222222222221,15.804359454839599,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.8026405516474102,1.3682375336085135,0.11212119471591674,4.584962500721156,9,1,1.747183302699364e-07,2,2,0.4,0.4,"{'0.30-0.34': 0, '0.34-0.39': 0, '0.39-0.43': 0, '0.43-0.47': 0, '0.47-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.64': 0, '0.64-0.68': 0, '0.68-0.72': 0, '0.72-0.76': 0, '0.76-0.80': 0, '0.80-0.84': 1, '0.84-0.89': 0, '0.89-0.93': 0, '0.93-0.97': 0, '0.97-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.14': 0, '1.14-1.18': 0, '1.18-1.22': 0, '1.22-1.26': 0, '1.26-1.30': 0}",0.0,5.0,2.0,1.0,1.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.01830739299610895,0.3714241245136187,6.403574197934815,1.3862943611198906,3.7986342171065326
1880,8,2.756809750418044,1.9219280948873623,"{2.0: 0.15384615384615385, 3.0: 0.38461538461538464, 5.0: 0.3076923076923077, 10.0: 0.15384615384615385}","{'74.00-76.00': 2, '76.00-78.00': 2, '78.00-80.00': 0, '80.00-82.00': 1}",77.0,77,4,0.19999999999999996,1,"{2: 1.0, 3: 1.0, 10: 1.0, 5: 2.0}",-1.0,1.3309377322476705,3.082207001484488,"[5, -5, -3, 1]",4,3.5,-5,2.0,"{-5.0: 0.25, -3.0: 0.25, 1.0: 0.25, 5.0: 0.25}",0.0,1.0,6.5,10.0,"{'-5.00--4.00': 1, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.0,4,0.25,2.656801413354035,-0.6166719905698723,0.2222222222222222,-1,14.222222222222221,15.804359454839599,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.8026405516474102,1.3682375336085135,0.11212119471591674,4.584962500721156,10,1,1.3636780814044719e-08,2,2,0.4,0.4,"{'0.30-0.34': 0, '0.34-0.39': 0, '0.39-0.43': 0, '0.43-0.47': 0, '0.47-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.64': 0, '0.64-0.68': 0, '0.68-0.72': 0, '0.72-0.76': 0, '0.76-0.80': 0, '0.80-0.84': 1, '0.84-0.89': 0, '0.89-0.93': 0, '0.93-0.97': 0, '0.97-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.14': 0, '1.14-1.18': 0, '1.18-1.22': 0, '1.22-1.26': 0, '1.26-1.30': 0}",0.0,5.0,2.0,1.0,1.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.01830739299610895,0.3714241245136187,6.403574197934815,1.3862943611198906,3.7986342171065326
1881,8,2.756809750418044,1.9219280948873623,"{3.0: 0.15384615384615385, 4.0: 0.38461538461538464, 6.0: 0.3076923076923077, 11.0: 0.15384615384615385}","{'75.00-77.00': 2, '77.00-79.00': 2, '79.00-81.00': 0, '81.00-83.00': 1}",78.0,78,4,0.19999999999999996,1,"{4: 1.0, 11: 1.0, 6: 2.0, 3: 1.0}",-1.0,1.3309377322476705,3.082207001484488,"[5, -5, -3, 1]",4,3.5,-5,2.0,"{-5.0: 0.25, -3.0: 0.25, 1.0: 0.25, 5.0: 0.25}",0.0,1.0,6.5,10.0,"{'-5.00--4.00': 1, '-4.00--3.00': 0, '-3.00--2.00': 1, '-2.00--1.00': 0, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 1, '2.00-3.00': 0, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.0,4,0.25,2.656801413354035,-0.6166719905698723,0.2222222222222222,-1,14.222222222222221,15.804359454839599,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.8026405516474102,1.3682375336085135,0.11212119471591674,4.584962500721156,11,1,1.356919441502439e-09,2,2,0.4,0.4,"{'0.30-0.34': 0, '0.34-0.39': 0, '0.39-0.43': 0, '0.43-0.47': 0, '0.47-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.64': 0, '0.64-0.68': 0, '0.68-0.72': 0, '0.72-0.76': 0, '0.76-0.80': 0, '0.80-0.84': 1, '0.84-0.89': 0, '0.89-0.93': 0, '0.93-0.97': 0, '0.97-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.14': 0, '1.14-1.18': 0, '1.18-1.22': 0, '1.22-1.26': 0, '1.26-1.30': 0}",0.0,5.0,2.0,1.0,1.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.01830739299610895,0.3714241245136187,6.403574197934815,1.3862943611198906,3.7986342171065326
1882,5,1.8547236990991407,2.321928094887362,"{1.0: 0.15384615384615385, 2.0: 0.38461538461538464, 4.0: 0.15384615384615385, 5.0: 0.15384615384615385, 6.0: 0.15384615384615385}","{'73.00-74.00': 1, '74.00-75.00': 1, '75.00-76.00': 0, '76.00-77.00': 1, '77.00-78.00': 2}",75.6,73,5,0.0,0,"{2: 1.0, 4: 1.0, 6: 1.0, 1: 1.0, 5: 1.0}",-1.4908058409951328,-0.2355139364088062,1.854723699099141,"[2, -1, -4, 1]",3,2.0,-4,2.0,"{-4.0: 0.25, -1.0: 0.25, 1.0: 0.25, 2.0: 0.25}",0.0,1.0,3.5,3.0,"{'-4.00--3.00': 1, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,4,0.25,1.8032495624219627,-0.6920971715088082,0.12698412698412698,-1,8.222222222222221,8.55050355892044,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.44259459604046275,1.232258064516129,0.09315787123453902,4.584962500721156,6,0,3.4813871454024803e-07,2,2,0.4,0.4,"{'-0.06--0.02': 0, '-0.02-0.03': 0, '0.03-0.07': 0, '0.07-0.11': 0, '0.11-0.15': 0, '0.15-0.19': 0, '0.19-0.23': 0, '0.23-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 1, '0.48-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 0, '0.73-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0}",0.0,5.0,2.0,0.0,0.0,0.25,0.5,0.0,0.0,0.75,2.2222222222222223,0.0024691358024691358,0.012345679012345678,1901.2170492611378,0.9397940008672037,0.8,0.4178145108983667,0.36927447293799814,0.02370622568093385,0.41352356247297883,6.61338421837956,1.3862943611198906,3.7803680614407713
1883,5,1.8547236990991407,2.321928094887362,"{2.0: 0.15384615384615385, 3.0: 0.38461538461538464, 5.0: 0.15384615384615385, 6.0: 0.15384615384615385, 7.0: 0.15384615384615385}","{'74.00-75.00': 1, '75.00-76.00': 1, '76.00-77.00': 0, '77.00-78.00': 1, '78.00-79.00': 2}",76.6,74,5,0.0,0,"{7: 1.0, 2: 1.0, 6: 1.0, 3: 1.0, 5: 1.0}",-1.4908058409951328,-0.2355139364088051,1.8547236990991407,"[2, -1, -4, 1]",3,2.0,-4,2.0,"{-4.0: 0.25, -1.0: 0.25, 1.0: 0.25, 2.0: 0.25}",0.0,1.0,3.5,3.0,"{'-4.00--3.00': 1, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,4,0.25,1.8032495624219627,-0.6920971715088082,0.12698412698412698,-1,8.222222222222221,8.55050355892044,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.44259459604046275,1.232258064516129,0.09315787123453904,4.584962500721156,7,0,5.703065751304345e-06,2,2,0.4,0.4,"{'-0.06--0.02': 0, '-0.02-0.03': 0, '0.03-0.07': 0, '0.07-0.11': 0, '0.11-0.15': 0, '0.15-0.19': 0, '0.19-0.23': 0, '0.23-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 1, '0.48-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 0, '0.73-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0}",0.0,5.0,2.0,0.0,0.0,0.25,0.5,0.0,0.0,0.75,2.2222222222222223,0.0024691358024691358,0.012345679012345678,1901.2170492611378,0.9397940008672037,0.8,0.4178145108983667,0.36927447293799814,0.02370622568093385,0.41352356247297883,6.61338421837956,1.3862943611198906,3.7803680614407713
1884,5,1.8547236990991407,2.321928094887362,"{3.0: 0.15384615384615385, 4.0: 0.38461538461538464, 6.0: 0.15384615384615385, 7.0: 0.15384615384615385, 8.0: 0.15384615384615385}","{'75.00-76.00': 1, '76.00-77.00': 1, '77.00-78.00': 0, '78.00-79.00': 1, '79.00-80.00': 2}",77.6,75,5,0.0,0,"{7: 1.0, 4: 1.0, 6: 1.0, 8: 1.0, 3: 1.0}",-1.4908058409951326,-0.2355139364088051,1.8547236990991407,"[2, -1, -4, 1]",3,2.0,-4,2.0,"{-4.0: 0.25, -1.0: 0.25, 1.0: 0.25, 2.0: 0.25}",0.0,1.0,3.5,3.0,"{'-4.00--3.00': 1, '-3.00--2.00': 0, '-2.00--1.00': 0, '-1.00-0.00': 1, '0.00-1.00': 0, '1.00-2.00': 2}",0.0,0.0,4,0.25,1.8032495624219627,-0.6920971715088082,0.12698412698412698,-1,8.222222222222221,8.55050355892044,1.0,eaad,100,0.25,0.25,0.3,0.1,2,1.5,3.3333333333333335,0.7219280948873623,5,0.25,0.0,1.0,0.0,0.0,0.0,0.0,{'-0.25-0.75': 4},"{'0.25-0.38': 4, '0.38-0.50': 1}",0.44259459604046275,1.232258064516129,0.09315787123453903,4.584962500721156,8,0,2.906512915594985e-06,2,2,0.4,0.4,"{'-0.06--0.02': 0, '-0.02-0.03': 0, '0.03-0.07': 0, '0.07-0.11': 0, '0.11-0.15': 0, '0.15-0.19': 0, '0.19-0.23': 0, '0.23-0.28': 0, '0.28-0.32': 0, '0.32-0.36': 0, '0.36-0.40': 0, '0.40-0.44': 0, '0.44-0.48': 1, '0.48-0.53': 0, '0.53-0.57': 0, '0.57-0.61': 0, '0.61-0.65': 0, '0.65-0.69': 0, '0.69-0.73': 0, '0.73-0.78': 0, '0.78-0.82': 0, '0.82-0.86': 0, '0.86-0.90': 0, '0.90-0.94': 0}",0.0,5.0,2.0,0.0,0.0,0.25,0.5,0.0,0.0,0.75,2.2222222222222223,0.0024691358024691358,0.012345679012345678,1901.2170492611378,0.9397940008672037,0.8,0.4178145108983667,0.36927447293799814,0.02370622568093385,0.41352356247297883,6.61338421837956,1.3862943611198906,3.7803680614407713
1885,8,2.638181191654584,1.9219280948873623,"{2.0: 0.1590909090909091, 4.0: 0.045454545454545456, 7.0: 0.11363636363636365, 11.0: 0.6818181818181819}","{'71.00-73.00': 1, '73.00-75.00': 2, '75.00-77.00': 1, '77.00-79.00': 1}",74.8,74,4,0.19999999999999996,0,"{7: 1.0, 2: 2.0, 4: 1.0, 11: 1.0}",-1.3024574669187146,0.599580686882249,3.391164991562634,"[2, -2, 5, -8]",6,4.25,-8,2.0,"{-8.0: 0.3571428571428571, -2.0: 0.14285714285714285, 2.0: 0.3571428571428571, 5.0: 0.14285714285714285}",0.0,1.0,3.0,4.0,"{'-8.00--7.00': 1, '-7.00--6.00': 0, '-6.00--5.00': 0, '-5.00--4.00': 0, '-4.00--3.00': 0, '-3.00--2.00': 0, '-2.00--1.00': 1, '-1.00-0.00': 0, '0.00-1.00': 0, '1.00-2.00': 0, '2.00-3.00': 1, '3.00-4.00': 0, '4.00-5.00': 1}",0.0,0.25,4,0.25,2.657857969187782,-0.6344072926154174,0.2698412698412698,-1,11.142857142857142,12.995349971398264,1.0,ddea,100,2.75,0.25,0.9,1.0559356040971437,3,4.5,1.1111111111111112,1.5219280948873621,5,0.375,0.125,1.1666666666666667,0.6236095644623235,0.0,0.816496580927726,0.25,"{'0.25-0.38': 2, '0.38-0.50': 2}","{'0.25-1.17': 4, '1.17-2.08': 0, '2.08-3.00': 1}",0.7583213943814858,1.111195656233665,0.10868362650427747,4.584962500721156,7,1,9.037122660332175e-06,2,3,0.6,0.4,"{'0.26-0.30': 0, '0.30-0.34': 0, '0.34-0.38': 0, '0.38-0.42': 0, '0.42-0.47': 0, '0.47-0.51': 0, '0.51-0.55': 0, '0.55-0.59': 0, '0.59-0.63': 0, '0.63-0.67': 0, '0.67-0.72': 0, '0.72-0.76': 0, '0.76-0.80': 1, '0.80-0.84': 0, '0.84-0.88': 0, '0.88-0.92': 0, '0.92-0.97': 0, '0.97-1.01': 0, '1.01-1.05': 0, '1.05-1.09': 0, '1.09-1.13': 0, '1.13-1.17': 0, '1.17-1.22': 0, '1.22-1.26': 0}",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,nan,1.0,1.0,0.0,0.0,0.022470817120622565,0.36535408560311283,6.745236349484363,1.3862943611198906,3.808325682988788
